AERONET Version 3; 
Taipei_CWB
Version 3: AOD Level 2.0
The following data are automatically cloud cleared and quality assured with pre-field and post-field calibration applied.
Contact: PI=Brent_Holben; PI Email=Brent.N.Holben@nasa.gov
"Daily Averages,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html"
"Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)"
"13:08:2017,12:00:00,225,-999.,0.126329,0.149918,-999.,-999.,0.204555,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.304382,-999.,-999.,0.334302,-999.,-999.,0.410605,0.435984,4.197883,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.207370,1.166733,1.200183,1.279646,1.158405,-999.,0,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"14:08:2017,12:00:00,226,-999.,0.139040,0.170210,-999.,-999.,0.238895,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.354833,-999.,-999.,0.394457,-999.,-999.,0.466423,0.472331,4.001163,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.319944,1.097827,1.276203,1.397515,1.013172,-999.,0,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,18,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"15:08:2017,12:00:00,227,-999.,0.067484,0.081842,-999.,-999.,0.120977,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.203897,-999.,-999.,0.237029,-999.,-999.,0.297797,0.305246,3.789016,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.592715,1.370162,1.609072,1.653460,1.227922,-999.,0,33,33,0,0,33,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33,31,33,0,0,0,0,0,0,0,33,33,33,33,33,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"16:08:2017,12:00:00,228,-999.,0.053578,0.064539,-999.,-999.,0.095978,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.169261,-999.,-999.,0.196206,-999.,-999.,0.262674,0.291392,3.591799,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.691035,1.587814,1.741483,1.759104,1.534982,-999.,0,31,31,0,0,31,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31,31,31,0,0,0,0,0,0,0,31,31,31,31,31,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"17:08:2017,12:00:00,229,-999.,0.399981,0.518352,-999.,-999.,0.764195,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.082876,-999.,-999.,1.213050,-999.,-999.,1.361036,1.406531,4.606184,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.363728,0.864275,1.229588,1.429593,0.614023,-999.,0,14,14,0,0,14,0,0,0,0,0,0,0,0,12,0,0,10,0,0,10,10,11,0,0,0,0,0,0,0,14,10,12,14,10,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"18:08:2017,12:00:00,230,-999.,0.231370,0.298128,-999.,-999.,0.436873,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.713222,-999.,-999.,0.792139,-999.,-999.,0.907418,0.918290,4.170979,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.539364,1.089892,1.445860,1.611426,0.858988,-999.,0,17,17,0,0,16,0,0,0,0,0,0,0,0,17,0,0,16,0,0,16,15,17,0,0,0,0,0,0,0,17,17,16,17,15,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"19:08:2017,12:00:00,231,-999.,0.333099,0.429867,-999.,-999.,0.629991,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.910059,-999.,-999.,1.018738,-999.,-999.,1.150398,1.198918,4.187256,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.423359,1.014253,1.310554,1.500991,0.846140,-999.,0,20,20,0,0,20,0,0,0,0,0,0,0,0,19,0,0,18,0,0,17,16,18,0,0,0,0,0,0,0,20,18,19,20,17,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"20:08:2017,12:00:00,232,-999.,0.093810,0.123726,-999.,-999.,0.198700,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.344813,-999.,-999.,0.405551,-999.,-999.,0.509732,0.566088,4.192611,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.767226,1.470409,1.710393,1.854235,1.371292,-999.,0,37,37,0,0,37,0,0,0,0,0,0,0,0,37,0,0,37,0,0,36,36,37,0,0,0,0,0,0,0,37,37,37,37,36,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"21:08:2017,12:00:00,233,-999.,0.065564,0.075946,-999.,-999.,0.103617,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.165659,-999.,-999.,0.183034,-999.,-999.,0.222585,0.220306,4.945706,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.224538,1.052997,1.252521,1.333886,1.099160,-999.,0,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,9,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"24:08:2017,12:00:00,236,-999.,0.072833,0.081683,-999.,-999.,0.111646,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.182374,-999.,-999.,0.205338,-999.,-999.,0.261555,0.287145,5.343032,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.395752,1.275260,1.469696,1.453644,1.283062,-999.,0,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"25:08:2017,12:00:00,237,-999.,0.036288,0.039983,-999.,-999.,0.052304,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.089438,-999.,-999.,-999.,-999.,-999.,0.135171,0.144569,4.547046,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.286251,1.688525,1.785128,1.286251,0.644939,-999.,0,36,36,0,0,36,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,35,36,0,0,0,0,0,0,0,36,36,36,36,35,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"26:08:2017,12:00:00,238,-999.,0.022485,0.020548,-999.,-999.,0.017634,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.028956,-999.,-999.,0.018218,-999.,-999.,0.047288,0.043490,4.518598,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.151155,1.874880,0.353828,0.672727,3.045439,-999.,0,29,29,0,0,29,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29,29,29,0,0,0,0,0,0,0,29,29,29,29,16,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"27:08:2017,12:00:00,239,-999.,0.106558,0.134647,-999.,-999.,0.197234,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.301304,-999.,-999.,0.336646,-999.,-999.,0.387981,0.566454,4.299289,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.254005,0.728850,1.349251,1.350482,0.680458,-999.,0,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,7,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"28:08:2017,12:00:00,240,-999.,0.047267,0.052753,-999.,-999.,0.069376,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.117504,-999.,-999.,0.130128,-999.,-999.,0.181975,0.199118,4.225570,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.399965,1.648739,1.548563,1.468025,1.764750,-999.,0,48,48,0,0,48,0,0,0,0,0,0,0,0,48,0,0,48,0,0,48,48,48,0,0,0,0,0,0,0,48,48,48,48,48,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"29:08:2017,12:00:00,241,-999.,0.037493,0.038800,-999.,-999.,0.047656,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.080062,-999.,-999.,0.085243,-999.,-999.,0.121615,0.133605,4.291543,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.248925,1.467186,1.439782,1.325651,1.710771,-999.,0,47,47,0,0,47,0,0,0,0,0,0,0,0,47,0,0,46,0,0,45,44,47,0,0,0,0,0,0,0,47,46,47,47,45,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"30:08:2017,12:00:00,242,-999.,0.048800,0.051414,-999.,-999.,0.062155,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.091175,-999.,-999.,0.095656,-999.,-999.,0.112943,0.149932,4.348564,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.929525,0.599189,1.008311,1.013210,0.680113,-999.,0,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,11,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"31:08:2017,12:00:00,243,-999.,0.058625,0.064984,-999.,-999.,0.092141,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.156052,-999.,-999.,0.178494,-999.,-999.,0.223957,0.251655,4.454760,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.533642,1.310109,1.593464,1.595132,1.342429,-999.,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"04:09:2017,12:00:00,247,-999.,0.283060,0.356332,-999.,-999.,0.503442,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.714053,-999.,-999.,0.782323,-999.,-999.,0.876398,0.896470,5.790996,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.205133,0.787696,1.099412,1.294806,0.609453,-999.,0,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"05:09:2017,12:00:00,248,-999.,0.140028,0.161121,-999.,-999.,0.214635,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.315599,-999.,-999.,0.353851,-999.,-999.,0.411141,0.437173,5.073167,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.237285,1.032877,1.257651,1.287879,0.938600,-999.,0,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"08:09:2017,12:00:00,251,-999.,0.203953,0.264846,-999.,-999.,0.429355,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.566103,-999.,-999.,0.667167,-999.,-999.,0.654012,0.657888,4.926811,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.331015,0.518986,1.062518,1.383075,-0.031647,-999.,0,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,2,2,1,2,1,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"10:09:2017,12:00:00,253,-999.,0.277957,0.355574,-999.,-999.,0.508458,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.707026,-999.,-999.,0.770869,-999.,-999.,0.833544,0.830413,4.608560,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.162659,0.597642,1.012867,1.260785,0.447106,-999.,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"12:09:2017,12:00:00,255,-999.,0.016935,0.014861,-999.,-999.,0.015825,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.027546,-999.,-999.,0.026849,-999.,-999.,0.030913,0.027007,3.446052,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.024247,0.397531,1.350840,1.139872,-0.056865,-999.,0,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"16:09:2017,12:00:00,259,-999.,0.096364,0.113094,-999.,-999.,0.154251,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.246956,-999.,-999.,0.283051,-999.,-999.,0.367697,0.408153,3.762440,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.398298,1.454027,1.467806,1.433965,1.443902,-999.,0,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,21,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"17:09:2017,12:00:00,260,-999.,0.147284,0.178015,-999.,-999.,0.255685,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.406643,-999.,-999.,0.477670,-999.,-999.,0.569826,0.648471,3.620889,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.479308,1.198881,1.494150,1.508703,0.941758,-999.,0,30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30,23,30,0,0,0,0,0,0,0,30,30,30,30,30,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"18:09:2017,12:00:00,261,-999.,0.079424,0.092207,-999.,-999.,0.129161,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.216480,-999.,-999.,0.257985,-999.,-999.,0.327915,0.378679,3.248569,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.542332,1.475834,1.642709,1.550083,1.291357,-999.,0,41,41,0,0,41,0,0,0,0,0,0,0,0,41,0,0,41,0,0,41,35,41,0,0,0,0,0,0,0,41,41,41,41,41,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"19:09:2017,12:00:00,262,-999.,0.141331,0.181730,-999.,-999.,0.281378,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.468472,-999.,-999.,0.551367,-999.,-999.,0.669702,0.736883,4.282258,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.654970,1.287641,1.608254,1.719793,1.047929,-999.,0,44,44,0,0,44,0,0,0,0,0,0,0,0,44,0,0,43,0,0,42,37,44,0,0,0,0,0,0,0,44,43,44,44,42,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"20:09:2017,12:00:00,263,-999.,0.153604,0.198697,-999.,-999.,0.309753,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.517094,-999.,-999.,0.612092,-999.,-999.,0.741973,0.866735,4.367195,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.675623,1.273365,1.632088,1.736653,0.996796,-999.,0,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42,35,42,0,0,0,0,0,0,0,42,42,42,42,42,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"21:09:2017,12:00:00,264,-999.,0.188228,0.244978,-999.,-999.,0.377734,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.623254,-999.,-999.,0.725581,-999.,-999.,0.895621,0.974510,5.301152,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.622753,1.311129,1.563837,1.697633,1.154031,-999.,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"22:09:2017,12:00:00,265,-999.,0.313192,0.410924,-999.,-999.,0.622138,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.926832,-999.,-999.,1.054024,-999.,-999.,1.213497,1.260197,5.360726,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.471994,0.971462,1.369342,1.556732,0.678472,-999.,0,16,16,0,0,16,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,16,15,15,16,15,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"24:09:2017,12:00:00,267,-999.,0.434155,0.563597,-999.,-999.,0.821986,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.156922,-999.,-999.,1.265031,-999.,-999.,1.389964,1.415068,5.000926,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.206004,0.663192,1.043334,1.309327,0.445098,-999.,0,5,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"25:09:2017,12:00:00,268,-999.,0.196632,0.213512,-999.,-999.,0.259523,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.349553,-999.,-999.,0.385727,-999.,-999.,0.424756,0.441221,4.337625,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.956803,0.721184,1.003269,0.970959,0.491851,-999.,0,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,5,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"26:09:2017,12:00:00,269,-999.,0.174671,0.212001,-999.,-999.,0.299428,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.464949,-999.,-999.,0.529429,-999.,-999.,0.656260,0.714263,4.584285,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.393884,1.265994,1.390328,1.448437,1.179788,-999.,0,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"27:09:2017,12:00:00,270,-999.,0.094119,0.113488,-999.,-999.,0.162575,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.262354,-999.,-999.,0.300331,-999.,-999.,0.367066,0.389565,4.069393,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.468713,1.237772,1.478496,1.530186,1.075003,-999.,0,33,33,0,0,33,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33,26,33,0,0,0,0,0,0,0,33,33,33,33,33,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"28:09:2017,12:00:00,271,-999.,0.467599,0.599198,-999.,-999.,0.863581,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.211256,-999.,-999.,1.330004,-999.,-999.,1.455155,1.485053,4.647607,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.192054,0.678592,1.049143,1.284675,0.461423,-999.,0,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"29:09:2017,12:00:00,272,-999.,0.179800,0.202223,-999.,-999.,0.262917,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.377897,-999.,-999.,0.418466,-999.,-999.,0.487235,0.509502,5.396330,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.095394,0.925875,1.115134,1.135662,0.781142,-999.,0,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"01:10:2017,12:00:00,274,-999.,0.121072,0.156135,-999.,-999.,0.238319,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.383828,-999.,-999.,0.438025,-999.,-999.,0.527685,0.608274,4.392037,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.553504,1.145588,1.485895,1.642223,0.965240,-999.,0,47,47,0,0,47,0,0,0,0,0,0,0,0,47,0,0,47,0,0,47,41,47,0,0,0,0,0,0,0,47,47,47,47,47,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"02:10:2017,12:00:00,275,-999.,0.424096,0.544095,-999.,-999.,0.776480,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.125803,-999.,-999.,1.232979,-999.,-999.,1.354488,1.401814,4.633184,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.300384,0.687578,1.193632,1.362624,0.534736,-999.,0,12,12,0,0,9,0,0,0,0,0,0,0,0,12,0,0,8,0,0,12,8,12,0,0,0,0,0,0,0,12,12,9,12,8,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"03:10:2017,12:00:00,276,-999.,0.281324,0.357938,-999.,-999.,0.515800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.674690,-999.,-999.,0.751333,-999.,-999.,0.791683,0.723426,4.154688,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.326254,0.781736,1.223147,1.399520,0.483671,-999.,0,16,16,0,0,16,0,0,0,0,0,0,0,0,14,0,0,14,0,0,13,9,14,0,0,0,0,0,0,0,16,14,14,16,13,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"05:10:2017,12:00:00,278,-999.,0.136317,0.143326,-999.,-999.,0.167877,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.230840,-999.,-999.,0.254220,-999.,-999.,0.303883,0.327420,4.713989,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.898886,1.010362,1.015852,0.897780,0.999707,-999.,0,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"07:10:2017,12:00:00,280,-999.,0.098827,0.106491,-999.,-999.,0.131570,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.189895,-999.,-999.,0.211484,-999.,-999.,0.252617,0.272621,4.291001,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.048908,1.041842,1.146187,1.062473,1.005942,-999.,0,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"09:10:2017,12:00:00,282,-999.,0.076442,0.073387,-999.,-999.,0.072852,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.088814,-999.,-999.,0.087584,-999.,-999.,0.106865,0.110674,4.208937,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.323753,0.693342,0.476187,0.360347,0.930317,-999.,0,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"10:10:2017,12:00:00,283,-999.,0.058025,0.055369,-999.,-999.,0.053613,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.069325,-999.,-999.,0.063765,-999.,-999.,0.089023,0.089357,4.622146,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.312102,0.936033,0.486494,0.420759,1.352872,-999.,0,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"11:10:2017,12:00:00,284,-999.,0.066895,0.064147,-999.,-999.,0.062220,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.078844,-999.,-999.,0.072761,-999.,-999.,0.100892,0.098599,4.674781,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.206062,0.904733,0.342975,0.363688,1.214654,-999.,0,13,12,0,0,12,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,12,13,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"16:10:2017,12:00:00,289,-999.,0.162199,0.165055,-999.,-999.,0.173823,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.200571,-999.,-999.,0.206052,-999.,-999.,0.215211,-999.,4.693453,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.346779,0.201691,0.409728,0.356434,0.203861,-999.,0,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"22:10:2017,12:00:00,295,-999.,0.167581,0.203083,-999.,-999.,0.281295,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.418493,-999.,-999.,0.481138,-999.,-999.,0.557783,0.588921,1.794011,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.283415,1.035154,1.276291,1.313964,0.791370,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"23:10:2017,12:00:00,296,-999.,0.263351,0.309234,-999.,-999.,0.408763,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.564423,-999.,-999.,0.629560,-999.,-999.,0.702008,0.724609,2.665274,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.057463,0.786279,1.029198,1.093083,0.554405,-999.,0,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"29:10:2017,12:00:00,302,-999.,0.172435,0.189786,-999.,-999.,0.234792,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.334297,-999.,-999.,0.387599,-999.,-999.,0.463995,0.505071,1.843870,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.065220,1.183078,1.181337,1.032576,1.031271,-999.,0,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
